2018-03-17 17:16:12.998248,2.0
2018-03-17 17:16:13.008248,0.0
2018-03-17 17:16:13.018248,0.0
2018-03-17 17:16:13.028248,0.0
2018-03-17 17:16:13.038248,0.0
2018-03-17 17:16:13.048248,0.0
2018-03-17 17:16:13.058248,0.0
2018-03-17 17:16:13.068248,0.0
2018-03-17 17:16:13.078248,0.0
2018-03-17 17:16:13.088248,0.0
2018-03-17 17:16:13.088248,0.0
2018-03-17 17:16:13.098248,0.06279051952931337
2018-03-17 17:16:13.108248,0.12533323356430426
2018-03-17 17:16:13.118248,0.1873813145857246
2018-03-17 17:16:13.128248,0.2486898871648548
2018-03-17 17:16:13.138248,0.3090169943749474
2018-03-17 17:16:13.148248,0.3681245526846779
2018-03-17 17:16:13.158248,0.42577929156507266
2018-03-17 17:16:13.168248,0.4817536741017153
2018-03-17 17:16:13.178248,0.5358267949789967
2018-03-17 17:16:13.188248,0.5877852522924731
2018-03-17 17:16:13.198248,0.6374239897486896
2018-03-17 17:16:13.208248,0.6845471059286886
2018-03-17 17:16:13.218248,0.7289686274214116
2018-03-17 17:16:13.228248,0.7705132427757893
2018-03-17 17:16:13.238248,0.8090169943749473
2018-03-17 17:16:13.248248,0.8443279255020151
2018-03-17 17:16:13.258248,0.8763066800438637
2018-03-17 17:16:13.268248,0.9048270524660196
2018-03-17 17:16:13.278248,0.9297764858882513
2018-03-17 17:16:13.288248,0.9510565162951535
2018-03-17 17:16:13.298248,0.9685831611286311
2018-03-17 17:16:13.308248,0.9822872507286886
2018-03-17 17:16:13.318248,0.9921147013144778
2018-03-17 17:16:13.328248,0.9980267284282716
2018-03-17 17:16:13.338248,1.0
2018-03-17 17:16:13.348248,0.9980267284282716
2018-03-17 17:16:13.358248,0.9921147013144779
2018-03-17 17:16:13.368248,0.9822872507286887
2018-03-17 17:16:13.378248,0.9685831611286311
2018-03-17 17:16:13.388248,0.9510565162951536
2018-03-17 17:16:13.398248,0.9297764858882515
2018-03-17 17:16:13.408248,0.9048270524660195
2018-03-17 17:16:13.418248,0.8763066800438635
2018-03-17 17:16:13.428248,0.844327925502015
2018-03-17 17:16:13.438248,0.8090169943749475
2018-03-17 17:16:13.448248,0.7705132427757893
2018-03-17 17:16:13.458248,0.7289686274214114
2018-03-17 17:16:13.468248,0.6845471059286888
2018-03-17 17:16:13.478248,0.6374239897486899
2018-03-17 17:16:13.488248,0.5877852522924732
2018-03-17 17:16:13.498248,0.535826794978997
2018-03-17 17:16:13.508248,0.4817536741017152
2018-03-17 17:16:13.518248,0.4257792915650729
2018-03-17 17:16:13.528248,0.36812455268467814
2018-03-17 17:16:13.538248,0.3090169943749475
2018-03-17 17:16:13.548248,0.24868988716485524
2018-03-17 17:16:13.558248,0.18738131458572457
2018-03-17 17:16:13.568248,0.12533323356430454
2018-03-17 17:16:13.578248,0.06279051952931358
2018-03-17 17:16:13.588248,1.2246467991473532e-16
2018-03-17 17:16:13.598248,-0.06279051952931335
2018-03-17 17:16:13.608248,-0.12533323356430429
2018-03-17 17:16:13.618248,-0.18738131458572477
2018-03-17 17:16:13.628248,-0.24868988716485457
2018-03-17 17:16:13.638248,-0.3090169943749473
2018-03-17 17:16:13.648248,-0.3681245526846779
2018-03-17 17:16:13.658248,-0.42577929156507227
2018-03-17 17:16:13.668248,-0.4817536741017154
2018-03-17 17:16:13.678248,-0.5358267949789964
2018-03-17 17:16:13.688248,-0.5877852522924727
2018-03-17 17:16:13.698248,-0.6374239897486896
2018-03-17 17:16:13.708248,-0.6845471059286884
2018-03-17 17:16:13.718248,-0.7289686274214116
2018-03-17 17:16:13.728248,-0.7705132427757894
2018-03-17 17:16:13.738248,-0.8090169943749473
2018-03-17 17:16:13.748248,-0.8443279255020153
2018-03-17 17:16:13.758248,-0.8763066800438636
2018-03-17 17:16:13.768248,-0.9048270524660198
2018-03-17 17:16:13.778248,-0.9297764858882515
2018-03-17 17:16:13.788248,-0.9510565162951535
2018-03-17 17:16:13.798248,-0.9685831611286312
2018-03-17 17:16:13.808248,-0.9822872507286887
2018-03-17 17:16:13.818248,-0.9921147013144778
2018-03-17 17:16:13.828248,-0.9980267284282716
2018-03-17 17:16:13.838248,-1.0
2018-03-17 17:16:13.848248,-0.9980267284282716
2018-03-17 17:16:13.858248,-0.9921147013144779
2018-03-17 17:16:13.868248,-0.9822872507286887
2018-03-17 17:16:13.878248,-0.9685831611286311
2018-03-17 17:16:13.888248,-0.9510565162951536
2018-03-17 17:16:13.898248,-0.9297764858882516
2018-03-17 17:16:13.908248,-0.9048270524660199
2018-03-17 17:16:13.918248,-0.8763066800438634
2018-03-17 17:16:13.928248,-0.844327925502015
2018-03-17 17:16:13.938248,-0.8090169943749476
2018-03-17 17:16:13.948248,-0.7705132427757896
2018-03-17 17:16:13.958248,-0.7289686274214121
2018-03-17 17:16:13.968248,-0.684547105928689
2018-03-17 17:16:13.978248,-0.6374239897486896
2018-03-17 17:16:13.988248,-0.5877852522924734
2018-03-17 17:16:13.998248,-0.5358267949789971
2018-03-17 17:16:14.008248,-0.4817536741017161
2018-03-17 17:16:14.018248,-0.425779291565073
2018-03-17 17:16:14.028248,-0.36812455268467786
2018-03-17 17:16:14.038248,-0.3090169943749476
2018-03-17 17:16:14.048248,-0.24868988716485535
2018-03-17 17:16:14.058248,-0.18738131458572468
2018-03-17 17:16:14.068248,-0.12533323356430465
2018-03-17 17:16:14.078248,-0.06279051952931326
2018-03-17 17:16:14.078248,2.9148809739986485
2018-03-17 17:16:14.088248,3.100495637178259
2018-03-17 17:16:14.098248,3.2782193215016404
2018-03-17 17:16:14.108248,3.0512098691846052
2018-03-17 17:16:14.118248,3.089221963822895
2018-03-17 17:16:14.128248,3.1135946273659303
2018-03-17 17:16:14.138248,2.9591540606079727
2018-03-17 17:16:14.148248,2.885717221780256
2018-03-17 17:16:14.158248,3.054226487971615
2018-03-17 17:16:14.168248,2.8969994612204513
2018-03-17 17:16:14.178248,2.7282145367459187
2018-03-17 17:16:14.188248,2.8456610118924495
2018-03-17 17:16:14.198248,2.8148217885944957
2018-03-17 17:16:14.208248,2.894412926538606
2018-03-17 17:16:14.218248,2.7597723772343463
2018-03-17 17:16:14.228248,2.6710667146910008
2018-03-17 17:16:14.238248,2.701865831536507
2018-03-17 17:16:14.248248,2.574025014584951
2018-03-17 17:16:14.258248,2.270614040416252
2018-03-17 17:16:14.268248,2.261846826527961
2018-03-17 17:16:14.278248,2.475514401513453
2018-03-17 17:16:14.288248,2.357099577337782
2018-03-17 17:16:14.298248,2.144112926254723
2018-03-17 17:16:14.308248,2.272449973742282
2018-03-17 17:16:14.318248,2.01706177497569
2018-03-17 17:16:14.328248,2.0945766747523344
2018-03-17 17:16:14.338248,1.8104789798033412
2018-03-17 17:16:14.348248,1.8282892530279475
2018-03-17 17:16:14.358248,1.5903604414744037
2018-03-17 17:16:14.368248,1.7347994000922746
2018-03-17 17:16:14.378248,1.5729257591760486
2018-03-17 17:16:14.388248,1.4935963139769777
2018-03-17 17:16:14.398248,1.292264841381674
2018-03-17 17:16:14.408248,1.3938040613354954
2018-03-17 17:16:14.418248,1.2702146890675103
2018-03-17 17:16:14.428248,1.378360872321866
2018-03-17 17:16:14.438248,0.9354528543785439
2018-03-17 17:16:14.448248,1.091327782901706
2018-03-17 17:16:14.458248,1.0007636795754704
2018-03-17 17:16:14.468248,1.0147735934672306
2018-03-17 17:16:14.478248,0.6738815553232045
2018-03-17 17:16:14.488248,0.9023227908255965
2018-03-17 17:16:14.498248,0.7878500160533916
2018-03-17 17:16:14.508248,0.8706352441673343
2018-03-17 17:16:14.518248,0.6122503710968832
2018-03-17 17:16:14.528248,0.3927104695847726
2018-03-17 17:16:14.538248,0.615588974104773
2018-03-17 17:16:14.548248,0.5755333107273117
2018-03-17 17:16:14.558248,0.637813969884328
2018-03-17 17:16:14.568248,0.7226643288963264
2018-03-17 17:16:14.578248,0.4602387994626713
2018-03-17 17:16:14.588248,0.49728724944318653
2018-03-17 17:16:14.598248,0.43991799349359173
2018-03-17 17:16:14.608248,0.5644456782275581
2018-03-17 17:16:14.618248,0.2908365126622068
2018-03-17 17:16:14.628248,0.5517112847391743
